#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2008 12 03 12 00 280  7.4 999 99.0 9999
2008 12 03 12 10 283  7.2 999 99.0 9999
2008 12 03 12 20 277  6.5 999 99.0 9999
2008 12 03 12 30 272  5.7 999 99.0 9999
2008 12 03 12 40 273  5.8 999 99.0 9999
2008 12 03 12 50 278  5.4 276  9.2 1157
2008 12 03 13 00 269  5.9 999 99.0 9999
2008 12 03 13 10 270  6.0 999 99.0 9999
2008 12 03 13 20 277  6.3 999 99.0 9999
2008 12 03 13 30 273  6.4 999 99.0 9999
2008 12 03 13 40 272  6.3 999 99.0 9999
2008 12 03 13 50 274  6.6 259  8.1 1335
2008 12 03 14 00 271  6.8 999 99.0 9999
2008 12 03 14 10 266  6.6 999 99.0 9999
2008 12 03 14 20 264  6.0 999 99.0 9999
2008 12 03 14 30 260  5.5 999 99.0 9999
2008 12 03 14 40 267  5.2 999 99.0 9999
2008 12 03 14 50 262  5.5 270  8.4 1352
2008 12 03 15 00 265  5.4 999 99.0 9999
2008 12 03 15 10 262  5.5 999 99.0 9999
2008 12 03 15 20 266  5.9 999 99.0 9999
2008 12 03 15 30 258  5.2 999 99.0 9999
2008 12 03 15 40 252  4.9 999 99.0 9999
2008 12 03 15 50 246  4.7 272  7.5 1519
2008 12 03 16 00 248  5.7 999 99.0 9999
2008 12 03 16 10 240  6.1 999 99.0 9999
2008 12 03 16 20 240  6.0 999 99.0 9999
2008 12 03 16 30 244  6.5 999 99.0 9999
2008 12 03 16 40 242  6.7 999 99.0 9999
2008 12 03 16 50 246  7.1 239  9.9 1637
2008 12 03 17 00 236  6.0 999 99.0 9999
2008 12 03 17 10 237  6.3 999 99.0 9999
2008 12 03 17 20 242  5.7 999 99.0 9999
2008 12 03 17 30 239  5.5 999 99.0 9999
2008 12 03 17 40 241  5.6 999 99.0 9999
2008 12 03 17 50 245  5.4 241  8.2 1651
2008 12 03 18 00 244  5.0 999 99.0 9999
2008 12 03 18 10 236  5.5 999 99.0 9999
2008 12 03 18 20 237  5.8 999 99.0 9999
2008 12 03 18 30 243  5.8 999 99.0 9999
2008 12 03 18 40 247  5.9 999 99.0 9999
2008 12 03 18 50 247  5.6 252  8.0 1833
2008 12 03 19 00 243  5.1 999 99.0 9999
2008 12 03 19 10 237  5.2 999 99.0 9999
2008 12 03 19 20 247  5.6 999 99.0 9999
2008 12 03 19 30 240  5.5 999 99.0 9999
2008 12 03 19 40 240  5.4 999 99.0 9999
2008 12 03 19 50 240  6.1 228  7.3 1942
2008 12 03 20 00 240  5.8 999 99.0 9999
2008 12 03 20 10 237  5.4 999 99.0 9999
2008 12 03 20 20 232  5.6 999 99.0 9999
2008 12 03 20 30 233  5.6 999 99.0 9999
2008 12 03 20 40 238  5.7 999 99.0 9999
2008 12 03 20 50 238  5.4 241  7.5 1952
2008 12 03 21 00 230  5.6 999 99.0 9999
2008 12 03 21 10 227  5.3 999 99.0 9999
2008 12 03 21 20 229  5.6 999 99.0 9999
2008 12 03 21 30 231  5.2 999 99.0 9999
2008 12 03 21 40 224  5.3 999 99.0 9999
2008 12 03 21 50 227  5.8 222  7.1 2141
2008 12 03 22 00 230  6.5 999 99.0 9999
2008 12 03 22 10 237  6.4 999 99.0 9999
2008 12 03 22 20 233  6.4 999 99.0 9999
2008 12 03 22 30 230  6.4 999 99.0 9999
2008 12 03 22 40 231  6.7 999 99.0 9999
2008 12 03 22 50 230  7.1 228  8.7 2242
2008 12 03 23 00 228  6.7 999 99.0 9999
2008 12 03 23 10 230  6.9 999 99.0 9999
2008 12 03 23 20 227  6.3 999 99.0 9999
2008 12 03 23 30 222  6.3 999 99.0 9999
2008 12 03 23 40 221  6.5 999 99.0 9999
2008 12 03 23 50 224  6.8 236  8.2 2309
2008 12 04 00 00 225  7.4 999 99.0 9999
2008 12 04 00 10 227  7.2 999 99.0 9999
2008 12 04 00 20 219  7.5 999 99.0 9999
2008 12 04 00 30 219  8.0 999 99.0 9999
2008 12 04 00 40 223  8.2 999 99.0 9999
2008 12 04 00 50 228  8.1 228  9.8 0037
2008 12 04 01 00 224  8.3 999 99.0 9999
2008 12 04 01 10 230  8.7 999 99.0 9999
2008 12 04 01 20 227  8.1 999 99.0 9999
2008 12 04 01 30 222  8.1 999 99.0 9999
2008 12 04 01 40 223  8.4 999 99.0 9999
2008 12 04 01 50 222  8.8 229 10.5 0102
2008 12 04 02 00 220  9.5 999 99.0 9999
2008 12 04 02 10 221  9.8 999 99.0 9999
2008 12 04 02 20 216 10.0 999 99.0 9999
2008 12 04 02 30 214 10.0 999 99.0 9999
2008 12 04 02 40 214 10.0 999 99.0 9999
2008 12 04 02 50 212  9.7 220 11.7 0230
2008 12 04 03 00 212  9.9 999 99.0 9999
2008 12 04 03 10 216 10.5 999 99.0 9999
2008 12 04 03 20 219 10.6 999 99.0 9999
2008 12 04 03 30 220 10.8 999 99.0 9999
2008 12 04 03 40 215 10.5 999 99.0 9999
2008 12 04 03 50 213 10.3 219 12.8 0314
2008 12 04 04 00 215 10.6 999 99.0 9999
2008 12 04 04 10 217 10.2 999 99.0 9999
2008 12 04 04 20 219  9.8 999 99.0 9999
2008 12 04 04 30 223  9.7 999 99.0 9999
2008 12 04 04 40 226  9.6 999 99.0 9999
2008 12 04 04 50 226  8.8 225 13.0 0351
2008 12 04 05 00 228  9.5 999 99.0 9999
2008 12 04 05 10 224  9.6 999 99.0 9999
2008 12 04 05 20 220  9.9 999 99.0 9999
2008 12 04 05 30 216  9.1 999 99.0 9999
2008 12 04 05 40 215  9.8 999 99.0 9999
2008 12 04 05 50 216  9.7 215 11.9 0542
2008 12 04 06 00 212  9.7 999 99.0 9999
2008 12 04 06 10 213  9.6 999 99.0 9999
2008 12 04 06 20 211  9.2 999 99.0 9999
2008 12 04 06 30 209  9.2 999 99.0 9999
2008 12 04 06 40 209  9.8 999 99.0 9999
2008 12 04 06 50 207 10.1 203 12.6 0646
2008 12 04 07 00 209 10.3 999 99.0 9999
2008 12 04 07 10 210 10.5 999 99.0 9999
2008 12 04 07 20 211 10.8 999 99.0 9999
2008 12 04 07 30 213 10.9 999 99.0 9999
2008 12 04 07 40 214 10.8 999 99.0 9999
2008 12 04 07 50 213 10.7 217 13.4 0746
2008 12 04 08 00 215 10.8 999 99.0 9999
2008 12 04 08 10 214 10.8 999 99.0 9999
2008 12 04 08 20 212 10.6 999 99.0 9999
2008 12 04 08 30 209 10.7 999 99.0 9999
2008 12 04 08 40 211 11.1 999 99.0 9999
2008 12 04 08 50 213 10.4 207 12.9 0822
2008 12 04 09 00 214 11.2 999 99.0 9999
2008 12 04 09 10 215 10.9 999 99.0 9999
2008 12 04 09 20 215 10.6 999 99.0 9999
2008 12 04 09 30 212 11.2 999 99.0 9999
2008 12 04 09 40 210 10.5 999 99.0 9999
2008 12 04 09 50 209 11.0 207 13.9 0930
2008 12 04 10 00 208 11.3 999 99.0 9999
2008 12 04 10 10 207 11.4 999 99.0 9999
2008 12 04 10 20 207 11.5 999 99.0 9999
2008 12 04 10 30 207 11.5 999 99.0 9999
2008 12 04 10 40 210 11.3 999 99.0 9999
2008 12 04 10 50 209 11.5 214 14.3 1046
2008 12 04 11 00 209 11.3 999 99.0 9999
2008 12 04 11 10 209 11.0 999 99.0 9999
2008 12 04 11 20 209 11.4 999 99.0 9999
2008 12 04 11 30 208 11.2 999 99.0 9999
2008 12 04 11 40 210 11.6 999 99.0 9999
2008 12 04 11 50 210 11.6 209 14.8 1149
2008 12 04 12 00 209 11.6 999 99.0 9999
2008 12 04 12 10 209 11.4 999 99.0 9999
2008 12 04 12 20 207 11.9 999 99.0 9999
2008 12 04 12 30 209 12.1 999 99.0 9999
2008 12 04 12 40 212 12.1 999 99.0 9999
2008 12 04 12 50 211 12.6 211 15.2 1245
2008 12 04 13 00 212 12.4 999 99.0 9999
2008 12 04 13 10 208 11.6 999 99.0 9999
2008 12 04 13 20 209 12.0 999 99.0 9999
2008 12 04 13 30 208 12.0 999 99.0 9999
2008 12 04 13 40 209 12.2 999 99.0 9999
2008 12 04 13 50 211 11.5 209 14.6 1327
2008 12 04 14 00 212 12.1 999 99.0 9999
2008 12 04 14 10 212 11.5 999 99.0 9999
2008 12 04 14 20 214 11.3 999 99.0 9999
2008 12 04 14 30 218 10.9 999 99.0 9999
2008 12 04 14 40 217 10.6 999 99.0 9999
2008 12 04 14 50 217 10.2 212 14.2 1357
2008 12 04 15 00 220 10.0 999 99.0 9999
2008 12 04 15 10 218  9.8 999 99.0 9999
2008 12 04 15 20 215 10.0 999 99.0 9999
2008 12 04 15 30 216  9.9 999 99.0 9999
2008 12 04 15 40 216  9.4 999 99.0 9999
2008 12 04 15 50 218  9.2 222 11.9 1452
2008 12 04 16 00 219  9.0 999 99.0 9999
2008 12 04 16 10 218  8.3 999 99.0 9999
2008 12 04 16 20 221  7.9 999 99.0 9999
2008 12 04 16 30 221  7.3 999 99.0 9999
2008 12 04 16 40 222  6.8 999 99.0 9999
2008 12 04 16 50 218  6.3 221 10.6 1555
2008 12 04 17 00 217  5.8 999 99.0 9999
2008 12 04 17 10 208  5.9 999 99.0 9999
2008 12 04 17 20 215  5.0 999 99.0 9999
2008 12 04 17 30 221  5.0 999 99.0 9999
2008 12 04 17 40 213  5.7 999 99.0 9999
2008 12 04 17 50 214  5.6 209  7.4 1749
2008 12 04 18 00 216  5.3 999 99.0 9999
2008 12 04 18 10 215  5.9 999 99.0 9999
2008 12 04 18 20 206  6.1 999 99.0 9999
2008 12 04 18 30 202  6.2 999 99.0 9999
2008 12 04 18 40 199  5.9 999 99.0 9999
2008 12 04 18 50 199  6.0 205  7.7 1817
2008 12 04 19 00 198  6.0 999 99.0 9999
2008 12 04 19 10 200  6.0 999 99.0 9999
2008 12 04 19 20 206  5.7 999 99.0 9999
2008 12 04 19 30 210  5.2 999 99.0 9999
2008 12 04 19 40 209  4.9 999 99.0 9999
2008 12 04 19 50 212  4.5 200  7.1 1902
2008 12 04 20 00 215  4.5 999 99.0 9999
2008 12 04 20 10 220  4.6 999 99.0 9999
2008 12 04 20 20 231  4.0 999 99.0 9999
2008 12 04 20 30 230  3.7 999 99.0 9999
2008 12 04 20 40 237  3.0 999 99.0 9999
2008 12 04 20 50 301  2.6 218  5.5 2004
2008 12 04 21 00 335  1.9 999 99.0 9999
2008 12 04 21 10 338  1.4 999 99.0 9999
2008 12 04 21 20 340  0.6 999 99.0 9999
2008 12 04 21 30 355  0.1 999 99.0 9999
2008 12 04 21 40 360  0.2 999 99.0 9999
2008 12 04 21 50 345  0.4 328  2.8 2051
2008 12 04 22 00 303  0.2 999 99.0 9999
2008 12 04 22 10 180  0.1 999 99.0 9999
2008 12 04 22 20 280  0.2 999 99.0 9999
2008 12 04 22 30 284  0.4 999 99.0 9999
2008 12 04 22 40 278  0.9 999 99.0 9999
2008 12 04 22 50 293  1.3 310  2.3 2244
2008 12 04 23 00 288  1.6 999 99.0 9999
2008 12 04 23 10 290  1.8 999 99.0 9999
2008 12 04 23 20 289  2.1 999 99.0 9999
2008 12 04 23 30 297  4.3 999 99.0 9999
2008 12 04 23 40 295  7.7 999 99.0 9999
2008 12 04 23 50 294  7.7 295  9.3 2349
2008 12 05 00 00 292  7.8 999 99.0 9999
2008 12 05 00 10 293  7.6 999 99.0 9999
2008 12 05 00 20 290  7.2 999 99.0 9999
2008 12 05 00 30 286  6.5 999 99.0 9999
2008 12 05 00 40 282  5.9 999 99.0 9999
2008 12 05 00 50 279  5.6 287  9.1 2356
2008 12 05 01 00 274  5.9 999 99.0 9999
2008 12 05 01 10 274  6.1 999 99.0 9999
2008 12 05 01 20 276  6.1 999 99.0 9999
2008 12 05 01 30 280  6.3 999 99.0 9999
2008 12 05 01 40 282  6.8 999 99.0 9999
2008 12 05 01 50 278  6.9 283  8.7 0135
2008 12 05 02 00 275  6.9 999 99.0 9999
2008 12 05 02 10 269  6.4 999 99.0 9999
2008 12 05 02 20 269  6.4 999 99.0 9999
2008 12 05 02 30 273  7.1 999 99.0 9999
2008 12 05 02 40 271  6.4 999 99.0 9999
2008 12 05 02 50 274  6.3 279  9.0 0228
2008 12 05 03 00 270  6.9 999 99.0 9999
2008 12 05 03 10 272  7.1 999 99.0 9999
2008 12 05 03 20 271  7.1 999 99.0 9999
2008 12 05 03 30 274  7.1 999 99.0 9999
2008 12 05 03 40 274  7.2 999 99.0 9999
2008 12 05 03 50 278  6.9 271  8.9 0338
2008 12 05 04 00 281  7.9 999 99.0 9999
2008 12 05 04 10 283  8.2 999 99.0 9999
2008 12 05 04 20 282  8.4 999 99.0 9999
2008 12 05 04 30 279  8.4 999 99.0 9999
2008 12 05 04 40 282  7.7 999 99.0 9999
2008 12 05 04 50 280  7.9 283 10.5 0418
2008 12 05 05 00 281  7.9 999 99.0 9999
2008 12 05 05 10 305  8.5 999 99.0 9999
2008 12 05 05 20 302  8.3 999 99.0 9999
2008 12 05 05 30 302  7.6 999 99.0 9999
2008 12 05 05 40 302  7.0 999 99.0 9999
2008 12 05 05 50 302  6.6 294 10.5 0501
2008 12 05 06 00 311  6.7 999 99.0 9999
2008 12 05 06 10 320  6.3 999 99.0 9999
2008 12 05 06 20 320  6.5 999 99.0 9999
2008 12 05 06 30 321  6.5 999 99.0 9999
2008 12 05 06 40 322  7.5 999 99.0 9999
2008 12 05 06 50 326  7.2 308  9.4 0553
2008 12 05 07 00 323  8.4 999 99.0 9999
2008 12 05 07 10 325  8.8 999 99.0 9999
2008 12 05 07 20 331  9.1 999 99.0 9999
2008 12 05 07 30 331 10.0 999 99.0 9999
2008 12 05 07 40 331  9.6 999 99.0 9999
2008 12 05 07 50 328  9.4 338 11.9 0733
2008 12 05 08 00 328  9.3 999 99.0 9999
2008 12 05 08 10 328  9.0 999 99.0 9999
2008 12 05 08 20 326 10.1 999 99.0 9999
2008 12 05 08 30 322 10.2 999 99.0 9999
2008 12 05 08 40 321 10.7 999 99.0 9999
2008 12 05 08 50 317 10.1 318 14.4 0832
2008 12 05 09 00 330  8.9 999 99.0 9999
2008 12 05 09 10 326  9.4 999 99.0 9999
2008 12 05 09 20 329  9.6 999 99.0 9999
2008 12 05 09 30 329 10.3 999 99.0 9999
2008 12 05 09 40 325  9.9 999 99.0 9999
2008 12 05 09 50 321  9.7 336 13.4 0926
2008 12 05 10 00 326  9.4 999 99.0 9999
2008 12 05 10 10 326  8.7 999 99.0 9999
2008 12 05 10 20 325  8.9 999 99.0 9999
2008 12 05 10 30 328  8.7 999 99.0 9999
2008 12 05 10 40 324  8.6 999 99.0 9999
2008 12 05 10 50 322  8.5 328 11.7 0955
2008 12 05 11 00 328  8.7 999 99.0 9999
2008 12 05 11 10 326  8.4 999 99.0 9999
2008 12 05 11 20 325  8.2 999 99.0 9999
2008 12 05 11 30 331  8.4 999 99.0 9999
2008 12 05 11 40 332  8.3 999 99.0 9999
2008 12 05 11 50 330  8.3 338 11.7 1100
2008 12 05 12 00 329  8.3 999 99.0 9999
2008 12 05 12 10 319  7.0 999 99.0 9999
2008 12 05 12 20 335  6.3 999 99.0 9999
2008 12 05 12 30 340  6.9 999 99.0 9999
2008 12 05 12 40 344  6.4 999 99.0 9999
2008 12 05 12 50 341  6.0 329 10.0 1154
2008 12 05 13 00 344  6.4 999 99.0 9999
2008 12 05 13 10 345  5.8 999 99.0 9999
2008 12 05 13 20 351  5.9 999 99.0 9999
2008 12 05 13 30 347  5.7 999 99.0 9999
2008 12 05 13 40 339  5.2 999 99.0 9999
2008 12 05 13 50 326  5.7 350  8.8 1329
2008 12 05 14 00 316  5.8 999 99.0 9999
2008 12 05 14 10 336  5.8 999 99.0 9999
2008 12 05 14 20 317  6.5 999 99.0 9999
2008 12 05 14 30 332  5.8 999 99.0 9999
2008 12 05 14 40 310  5.0 999 99.0 9999
2008 12 05 14 50 298  5.9 331  8.3 1421
2008 12 05 15 00 314  5.8 999 99.0 9999
2008 12 05 15 10 304  5.5 999 99.0 9999
2008 12 05 15 20 300  5.6 999 99.0 9999
2008 12 05 15 30 291  5.2 999 99.0 9999
2008 12 05 15 40 297  5.3 999 99.0 9999
2008 12 05 15 50 294  5.1 313  7.6 1452
2008 12 05 16 00 289  5.0 999 99.0 9999
2008 12 05 16 10 295  4.7 999 99.0 9999
2008 12 05 16 20 304  4.5 999 99.0 9999
2008 12 05 16 30 300  3.9 999 99.0 9999
2008 12 05 16 40 281  4.2 999 99.0 9999
2008 12 05 16 50 292  4.0 286  7.1 1635
2008 12 05 17 00 289  4.4 999 99.0 9999
2008 12 05 17 10 296  5.0 999 99.0 9999
2008 12 05 17 20 299  4.0 999 99.0 9999
2008 12 05 17 30 296  4.4 999 99.0 9999
2008 12 05 17 40 293  4.0 999 99.0 9999
2008 12 05 17 50 304  3.9 300  6.7 1708
2008 12 05 18 00 307  3.7 999 99.0 9999
2008 12 05 18 10 337  4.0 999 99.0 9999
2008 12 05 18 20 335  3.1 999 99.0 9999
2008 12 05 18 30 331  3.6 999 99.0 9999
2008 12 05 18 40 322  3.3 999 99.0 9999
2008 12 05 18 50 300  3.4 301  5.9 1843
2008 12 05 19 00 306  3.5 999 99.0 9999
2008 12 05 19 10 309  4.0 999 99.0 9999
2008 12 05 19 20 310  4.2 999 99.0 9999
2008 12 05 19 30 323  5.0 999 99.0 9999
2008 12 05 19 40 334  4.7 999 99.0 9999
2008 12 05 19 50 328  4.2 323  6.7 1928
2008 12 05 20 00 326  4.0 999 99.0 9999
2008 12 05 20 10 305  3.2 999 99.0 9999
2008 12 05 20 20 328  2.9 999 99.0 9999
2008 12 05 20 30 309  3.6 999 99.0 9999
2008 12 05 20 40 306  3.0 999 99.0 9999
2008 12 05 20 50 300  3.6 293  5.4 2040
2008 12 05 21 00 308  3.8 999 99.0 9999
2008 12 05 21 10 304  4.0 999 99.0 9999
2008 12 05 21 20 304  3.7 999 99.0 9999
2008 12 05 21 30 310  4.9 999 99.0 9999
2008 12 05 21 40 297  3.8 999 99.0 9999
2008 12 05 21 50 302  3.7 303  8.3 2121
2008 12 05 22 00 295  5.0 999 99.0 9999
2008 12 05 22 10 293  4.5 999 99.0 9999
2008 12 05 22 20 298  4.6 999 99.0 9999
2008 12 05 22 30 293  4.8 999 99.0 9999
2008 12 05 22 40 297  4.4 999 99.0 9999
2008 12 05 22 50 299  4.6 293  7.2 2205
2008 12 05 23 00 283  4.0 999 99.0 9999
2008 12 05 23 10 291  4.2 999 99.0 9999
2008 12 05 23 20 290  5.1 999 99.0 9999
2008 12 05 23 30 297  4.9 999 99.0 9999
2008 12 05 23 40 287  4.8 999 99.0 9999
2008 12 05 23 50 279  4.9 282  7.2 2348
2008 12 06 00 00 281  5.5 999 99.0 9999
2008 12 06 00 10 284  6.1 999 99.0 9999
2008 12 06 00 20 293  5.7 999 99.0 9999
2008 12 06 00 30 291  5.6 999 99.0 9999
2008 12 06 00 40 296  5.4 999 99.0 9999
2008 12 06 00 50 303  5.3 274  7.7 0002
2008 12 06 01 00 310  4.9 999 99.0 9999
2008 12 06 01 10 295  5.2 999 99.0 9999
2008 12 06 01 20 304  5.3 999 99.0 9999
2008 12 06 01 30 305  5.4 999 99.0 9999
2008 12 06 01 40 308  4.9 999 99.0 9999
2008 12 06 01 50 308  5.3 293  7.7 0113
2008 12 06 02 00 300  5.6 999 99.0 9999
2008 12 06 02 10 302  5.1 999 99.0 9999
2008 12 06 02 20 284  5.3 999 99.0 9999
2008 12 06 02 30 289  5.8 999 99.0 9999
2008 12 06 02 40 303  5.9 999 99.0 9999
2008 12 06 02 50 302  5.9 302  8.3 0236
2008 12 06 03 00 309  6.0 999 99.0 9999
2008 12 06 03 10 297  5.6 999 99.0 9999
2008 12 06 03 20 292  5.7 999 99.0 9999
2008 12 06 03 30 289  5.9 999 99.0 9999
2008 12 06 03 40 298  5.6 999 99.0 9999
2008 12 06 03 50 301  5.9 313  8.1 0349
2008 12 06 04 00 297  5.8 999 99.0 9999
2008 12 06 04 10 293  5.6 999 99.0 9999
2008 12 06 04 20 298  5.7 999 99.0 9999
2008 12 06 04 30 288  5.5 999 99.0 9999
2008 12 06 04 40 297  5.5 999 99.0 9999
2008 12 06 04 50 299  5.3 297  8.7 0441
2008 12 06 05 00 307  4.6 999 99.0 9999
2008 12 06 05 10 305  4.5 999 99.0 9999
2008 12 06 05 20 315  3.5 999 99.0 9999
2008 12 06 05 30 302  4.1 999 99.0 9999
2008 12 06 05 40 312  3.4 999 99.0 9999
2008 12 06 05 50 298  3.4 303  6.8 0452
2008 12 06 06 00 308  3.0 999 99.0 9999
2008 12 06 06 10 295  3.2 999 99.0 9999
2008 12 06 06 20 289  3.1 999 99.0 9999
2008 12 06 06 30 296  3.1 999 99.0 9999
2008 12 06 06 40 305  2.1 999 99.0 9999
2008 12 06 06 50 308  2.5 275  6.1 0620
2008 12 06 07 00 303  2.3 999 99.0 9999
2008 12 06 07 10 288  2.9 999 99.0 9999
2008 12 06 07 20 292  1.8 999 99.0 9999
2008 12 06 07 30 298  1.9 999 99.0 9999
2008 12 06 07 40 313  2.7 999 99.0 9999
2008 12 06 07 50 290  3.3 268  4.5 0749
2008 12 06 08 00 297  2.6 999 99.0 9999
2008 12 06 08 10 285  2.8 999 99.0 9999
2008 12 06 08 20 282  2.6 999 99.0 9999
2008 12 06 08 30 301  2.6 999 99.0 9999
2008 12 06 08 40 293  2.1 999 99.0 9999
2008 12 06 08 50 276  1.3 289  4.4 0816
2008 12 06 09 00 292  2.1 999 99.0 9999
2008 12 06 09 10 298  2.7 999 99.0 9999
2008 12 06 09 20 278  4.2 999 99.0 9999
2008 12 06 09 30 316  2.2 999 99.0 9999
2008 12 06 09 40 293  3.9 999 99.0 9999
2008 12 06 09 50 284  4.0 276  6.7 0916
2008 12 06 10 00 290  4.1 999 99.0 9999
2008 12 06 10 10 311  2.8 999 99.0 9999
2008 12 06 10 20 313  1.7 999 99.0 9999
2008 12 06 10 30 281  2.2 999 99.0 9999
2008 12 06 10 40 297  2.2 999 99.0 9999
2008 12 06 10 50 287  3.6 286  6.3 0955
2008 12 06 11 00 291  3.9 999 99.0 9999
2008 12 06 11 10 290  3.5 999 99.0 9999
2008 12 06 11 20 289  3.9 999 99.0 9999
2008 12 06 11 30 284  3.9 999 99.0 9999
2008 12 06 11 40 273  3.4 999 99.0 9999
2008 12 06 11 50 290  3.7 289  5.6 1121
2008 12 06 12 00 288  3.3 999 99.0 9999
2008 12 06 12 10 293  3.6 999 99.0 9999
2008 12 06 12 20 288  3.7 999 99.0 9999
2008 12 06 12 30 277  3.5 999 99.0 9999
2008 12 06 12 40 277  3.7 999 99.0 9999
2008 12 06 12 50 272  3.3 260  5.4 1238
2008 12 06 13 00 276  3.1 999 99.0 9999
2008 12 06 13 10 272  3.0 999 99.0 9999
2008 12 06 13 20 267  3.5 999 99.0 9999
2008 12 06 13 30 270  3.7 999 99.0 9999
2008 12 06 13 40 254  2.9 999 99.0 9999
2008 12 06 13 50 249  3.3 269  5.7 1313
2008 12 06 14 00 255  3.4 999 99.0 9999
2008 12 06 14 10 245  3.8 999 99.0 9999
2008 12 06 14 20 264  3.7 999 99.0 9999
2008 12 06 14 30 267  4.8 999 99.0 9999
2008 12 06 14 40 265  4.6 999 99.0 9999
2008 12 06 14 50 263  4.2 273  6.8 1423
2008 12 06 15 00 247  4.5 999 99.0 9999
2008 12 06 15 10 250  4.3 999 99.0 9999
2008 12 06 15 20 244  4.3 999 99.0 9999
2008 12 06 15 30 249  4.1 999 99.0 9999
2008 12 06 15 40 243  4.5 999 99.0 9999
2008 12 06 15 50 241  4.4 234  6.5 1534
2008 12 06 16 00 244  4.1 999 99.0 9999
2008 12 06 16 10 235  4.4 999 99.0 9999
2008 12 06 16 20 229  4.2 999 99.0 9999
2008 12 06 16 30 227  4.0 999 99.0 9999
2008 12 06 16 40 223  5.1 999 99.0 9999
2008 12 06 16 50 227  5.3 217  6.9 1644
2008 12 06 17 00 225  5.0 999 99.0 9999
2008 12 06 17 10 229  5.2 999 99.0 9999
2008 12 06 17 20 236  5.3 999 99.0 9999
2008 12 06 17 30 219  5.3 999 99.0 9999
2008 12 06 17 40 229  5.1 999 99.0 9999
2008 12 06 17 50 225  5.4 216  7.2 1747
2008 12 06 18 00 230  4.9 999 99.0 9999
2008 12 06 18 10 219  4.6 999 99.0 9999
2008 12 06 18 20 217  4.1 999 99.0 9999
2008 12 06 18 30 215  3.7 999 99.0 9999
2008 12 06 18 40 226  4.1 999 99.0 9999
2008 12 06 18 50 235  4.5 219  6.4 1817
2008 12 06 19 00 228  4.1 999 99.0 9999
2008 12 06 19 10 228  3.5 999 99.0 9999
2008 12 06 19 20 210  3.3 999 99.0 9999
2008 12 06 19 30 221  3.6 999 99.0 9999
2008 12 06 19 40 225  3.6 999 99.0 9999
2008 12 06 19 50 223  4.0 236  5.4 1941
2008 12 06 20 00 218  3.8 999 99.0 9999
2008 12 06 20 10 208  3.4 999 99.0 9999
2008 12 06 20 20 211  4.2 999 99.0 9999
2008 12 06 20 30 215  4.1 999 99.0 9999
2008 12 06 20 40 213  3.5 999 99.0 9999
2008 12 06 20 50 205  3.7 208  5.8 2016
2008 12 06 21 00 215  3.7 999 99.0 9999
2008 12 06 21 10 215  3.0 999 99.0 9999
2008 12 06 21 20 215  4.5 999 99.0 9999
2008 12 06 21 30 204  5.2 999 99.0 9999
2008 12 06 21 40 202  4.3 999 99.0 9999
2008 12 06 21 50 200  4.0 201  6.7 2125
2008 12 06 22 00 202  4.3 999 99.0 9999
2008 12 06 22 10 193  4.1 999 99.0 9999
2008 12 06 22 20 199  4.1 999 99.0 9999
2008 12 06 22 30 222  3.9 999 99.0 9999
2008 12 06 22 40 213  3.2 999 99.0 9999
2008 12 06 22 50 219  3.5 208  5.9 2152
2008 12 06 23 00 210  3.5 999 99.0 9999
2008 12 06 23 10 207  4.3 999 99.0 9999
2008 12 06 23 20 206  4.2 999 99.0 9999
2008 12 06 23 30 210  4.9 999 99.0 9999
2008 12 06 23 40 212  5.5 999 99.0 9999
2008 12 06 23 50 218  6.0 217  8.6 2339
2008 12 07 00 00 214  6.0 999 99.0 9999
2008 12 07 00 10 227  6.8 999 99.0 9999
2008 12 07 00 20 221  6.6 999 99.0 9999
2008 12 07 00 30 222  6.0 999 99.0 9999
2008 12 07 00 40 216  6.4 999 99.0 9999
2008 12 07 00 50 211  5.4 222  8.7 0038
2008 12 07 01 00 207  6.0 999 99.0 9999
2008 12 07 01 10 207  6.1 999 99.0 9999
2008 12 07 01 20 200  6.2 999 99.0 9999
2008 12 07 01 30 204  6.2 999 99.0 9999
2008 12 07 01 40 206  6.4 999 99.0 9999
2008 12 07 01 50 203  5.7 213  8.5 0133
2008 12 07 02 00 211  5.3 999 99.0 9999
2008 12 07 02 10 214  5.1 999 99.0 9999
2008 12 07 02 20 214  4.9 999 99.0 9999
2008 12 07 02 30 242  3.9 999 99.0 9999
2008 12 07 02 40 239  3.4 999 99.0 9999
2008 12 07 02 50 234  3.3 208  6.4 0200
2008 12 07 03 00 221  3.0 999 99.0 9999
2008 12 07 03 10 220  3.2 999 99.0 9999
2008 12 07 03 20 220  3.9 999 99.0 9999
2008 12 07 03 30 223  4.4 999 99.0 9999
2008 12 07 03 40 219  4.7 999 99.0 9999
2008 12 07 03 50 221  4.3 216  6.2 0336
2008 12 07 04 00 221  4.1 999 99.0 9999
2008 12 07 04 10 220  3.7 999 99.0 9999
2008 12 07 04 20 220  4.0 999 99.0 9999
2008 12 07 04 30 220  3.7 999 99.0 9999
2008 12 07 04 40 223  4.0 999 99.0 9999
2008 12 07 04 50 230  3.6 221  5.4 0353
2008 12 07 05 00 231  3.3 999 99.0 9999
2008 12 07 05 10 223  3.8 999 99.0 9999
